year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,4,AA,American Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,17.00,2.44,1.63,2.59,0.00,10.34,2.00,0.00,1988.00,276.00,244.00,84.00,0.00,1384.00
2023,4,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",60.00,14.00,6.95,1.08,1.21,0.00,4.75,1.00,0.00,858.00,376.00,84.00,26.00,0.00,372.00
2023,4,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",118.00,46.00,19.93,1.25,7.49,0.00,17.32,2.00,0.00,6059.00,2425.00,198.00,253.00,0.00,3183.00
2023,4,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",141.00,43.00,13.32,2.05,9.86,0.00,17.78,3.00,1.00,3245.00,703.00,318.00,526.00,0.00,1698.00
2023,4,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",137.00,34.00,11.56,1.66,4.00,0.00,16.77,2.00,0.00,2675.00,1411.00,106.00,274.00,0.00,884.00
2023,4,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",2.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,91.00,0.00,0.00,0.00,0.00,91.00
2023,4,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",182.00,24.00,10.76,0.00,6.98,0.00,6.25,0.00,1.00,1110.00,481.00,0.00,233.00,0.00,396.00
2023,4,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",3.00,2.00,0.10,0.23,0.77,0.00,0.90,0.00,0.00,66.00,3.00,8.00,27.00,0.00,28.00
2023,4,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",115.00,43.00,11.63,0.58,12.10,0.00,18.69,3.00,0.00,2471.00,491.00,57.00,449.00,0.00,1474.00
2023,4,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",556.00,180.00,46.32,5.60,60.39,0.05,67.64,15.00,3.00,13146.00,3191.00,757.00,3335.00,1.00,5862.00
2023,4,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",143.00,35.00,9.42,4.80,3.32,0.00,17.46,4.00,0.00,1713.00,380.00,228.00,123.00,0.00,982.00
2023,4,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",193.00,43.00,14.23,2.25,7.54,0.00,18.99,1.00,0.00,2809.00,783.00,122.00,288.00,0.00,1616.00
2023,4,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",453.00,145.00,52.98,4.99,17.76,1.14,68.13,4.00,0.00,9879.00,3507.00,418.00,589.00,46.00,5319.00
2023,4,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",40.00,8.00,2.27,0.40,2.92,0.00,2.42,0.00,1.00,486.00,170.00,39.00,97.00,0.00,180.00
2023,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",521.00,164.00,60.01,2.84,30.01,0.00,71.14,10.00,1.00,12455.00,5041.00,420.00,1320.00,0.00,5674.00
2023,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1162.00,327.00,83.88,5.85,151.31,0.62,85.34,11.00,6.00,32051.00,11281.00,302.00,8609.00,25.00,11834.00
2023,4,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,8.00,3.78,0.00,1.22,0.00,3.00,0.00,0.00,307.00,131.00,0.00,34.00,0.00,142.00
2023,4,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1051.00,347.00,93.09,12.57,110.08,0.08,131.18,18.00,1.00,21632.00,6763.00,823.00,5265.00,9.00,8772.00
2023,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2406.00,545.00,170.41,15.36,158.77,2.07,198.40,22.00,5.00,42893.00,15197.00,1196.00,6148.00,90.00,20262.00
2023,4,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",88.00,16.00,5.89,0.19,1.47,0.00,8.45,1.00,0.00,766.00,302.00,4.00,50.00,0.00,410.00
2023,4,AA,American Airlines Inc.,LEX,"Lexington, KY: Blue Grass",53.00,15.00,6.31,0.91,1.92,0.00,5.86,1.00,0.00,997.00,258.00,49.00,99.00,0.00,591.00
2023,4,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1635.00,442.00,123.86,11.40,142.17,0.31,164.25,41.00,18.00,36638.00,11005.00,829.00,9316.00,27.00,15461.00
2023,4,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",60.00,6.00,3.19,0.00,2.81,0.00,0.00,0.00,0.00,155.00,97.00,0.00,58.00,0.00,0.00
2023,4,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",82.00,25.00,10.05,0.00,4.59,0.00,10.36,3.00,2.00,1472.00,690.00,0.00,135.00,0.00,647.00
2023,4,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",395.00,101.00,32.14,6.27,20.87,0.11,41.60,6.00,2.00,7788.00,3047.00,674.00,869.00,4.00,3194.00
2023,4,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1498.00,415.00,114.12,19.95,111.61,1.45,167.87,15.00,3.00,30463.00,8305.00,1667.00,6242.00,35.00,14214.00
2023,4,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",59.00,19.00,4.09,1.39,1.99,0.01,11.52,0.00,0.00,1183.00,159.00,89.00,123.00,1.00,811.00
2023,4,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",308.00,102.00,31.84,3.22,14.81,0.02,52.11,8.00,0.00,9671.00,3871.00,282.00,809.00,4.00,4705.00
2023,4,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",129.00,37.00,7.80,2.33,9.23,0.00,17.64,4.00,1.00,2220.00,666.00,166.00,499.00,0.00,889.00
2023,4,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4228.00,1080.00,244.39,31.83,465.34,4.26,334.19,32.00,21.00,86825.00,22503.00,3542.00,23216.00,318.00,37246.00
2023,4,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",174.00,41.00,15.35,0.33,6.55,0.00,18.76,2.00,0.00,3022.00,708.00,23.00,199.00,0.00,2092.00
2023,4,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",60.00,14.00,3.19,1.51,1.49,0.00,7.81,0.00,0.00,738.00,230.00,73.00,171.00,0.00,264.00
2023,4,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",177.00,52.00,22.72,1.45,2.03,0.00,25.81,2.00,1.00,5426.00,2176.00,220.00,96.00,0.00,2934.00
2023,4,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",338.00,82.00,34.56,1.81,13.41,0.00,32.22,5.00,1.00,7903.00,4094.00,155.00,469.00,0.00,3185.00
2023,4,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",503.00,125.00,40.63,3.40,25.87,0.00,55.11,9.00,0.00,9424.00,2458.00,272.00,1545.00,0.00,5149.00
2023,4,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",34.00,5.00,2.96,0.00,2.04,0.00,0.00,1.00,0.00,139.00,74.00,0.00,65.00,0.00,0.00
2023,4,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",56.00,19.00,5.12,0.84,3.21,0.20,9.63,0.00,0.00,1870.00,825.00,21.00,88.00,19.00,917.00
2023,4,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",115.00,14.00,5.54,0.93,5.23,0.00,2.30,0.00,0.00,1249.00,597.00,166.00,211.00,0.00,275.00
2023,4,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",260.00,72.00,23.21,3.21,10.12,0.00,35.46,9.00,2.00,5337.00,1369.00,304.00,601.00,0.00,3063.00
2023,4,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",208.00,56.00,16.25,3.38,10.95,0.90,24.52,4.00,1.00,2977.00,908.00,244.00,328.00,35.00,1462.00
2023,4,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",229.00,49.00,16.94,3.17,5.67,0.00,23.21,6.00,0.00,2793.00,816.00,309.00,258.00,0.00,1410.00
2023,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4146.00,883.00,248.61,30.53,292.84,1.37,309.65,88.00,21.00,81515.00,27834.00,3870.00,14148.00,73.00,35590.00
2023,4,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",242.00,58.00,25.68,1.55,13.60,0.00,17.17,4.00,0.00,4813.00,2850.00,76.00,567.00,0.00,1320.00
2023,4,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",478.00,157.00,35.23,3.59,72.41,0.00,45.78,5.00,3.00,10400.00,2372.00,331.00,4234.00,0.00,3463.00
2023,4,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",271.00,67.00,19.49,2.25,10.71,0.00,34.55,6.00,0.00,4937.00,1998.00,159.00,363.00,0.00,2417.00
2023,4,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2958.00,712.00,194.28,19.32,186.23,3.79,308.38,27.00,5.00,67617.00,22299.00,1082.00,7599.00,227.00,36410.00
2023,4,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4536.00,843.00,283.89,23.83,168.92,4.21,362.15,32.00,3.00,81283.00,33469.00,1958.00,6427.00,102.00,39327.00
2023,4,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",443.00,125.00,43.15,6.43,19.39,0.00,56.03,0.00,0.00,8368.00,2574.00,455.00,1029.00,0.00,4310.00
2023,4,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",169.00,63.00,12.99,1.78,13.16,0.00,35.07,4.00,1.00,5294.00,955.00,153.00,706.00,0.00,3480.00
2023,4,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",212.00,39.00,9.51,1.58,3.80,0.00,24.11,3.00,1.00,4533.00,590.00,77.00,132.00,0.00,3734.00
2023,4,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",113.00,37.00,11.79,0.79,3.85,0.00,20.57,0.00,0.00,2636.00,949.00,52.00,155.00,0.00,1480.00
2023,4,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",60.00,18.00,4.12,0.34,3.19,0.00,10.36,1.00,0.00,1398.00,461.00,40.00,136.00,0.00,761.00
2023,4,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",877.00,245.00,73.84,7.21,40.81,0.28,122.85,13.00,3.00,16419.00,5154.00,480.00,1995.00,48.00,8742.00
2023,4,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",302.00,85.00,27.35,0.44,12.23,0.27,44.70,2.00,0.00,8055.00,1857.00,70.00,630.00,21.00,5477.00
2023,4,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",149.00,30.00,14.63,2.23,7.86,0.00,5.27,2.00,0.00,1078.00,556.00,127.00,225.00,0.00,170.00
2023,4,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",60.00,14.00,6.06,1.00,1.66,0.00,5.27,0.00,0.00,1376.00,450.00,19.00,58.00,0.00,849.00
2023,4,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",433.00,122.00,36.10,3.45,34.02,0.11,48.34,6.00,0.00,9377.00,3299.00,305.00,1758.00,6.00,4009.00
2023,4,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",666.00,213.00,76.97,9.04,41.00,1.43,84.56,10.00,0.00,19255.00,8346.00,829.00,1555.00,35.00,8490.00
2023,4,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",591.00,193.00,73.57,5.64,33.19,0.00,80.60,3.00,1.00,15420.00,5381.00,525.00,1653.00,0.00,7861.00
2023,4,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",230.00,64.00,27.99,0.92,8.93,0.00,26.16,1.00,0.00,4503.00,2145.00,45.00,345.00,0.00,1968.00
2023,4,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.00,37.00,12.32,0.06,6.87,0.00,17.75,2.00,4.00,2536.00,793.00,13.00,370.00,0.00,1360.00
2023,4,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",114.00,25.00,9.33,0.46,2.10,0.00,13.11,1.00,1.00,2335.00,1199.00,42.00,88.00,0.00,1006.00
2023,4,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",196.00,57.00,17.57,1.97,7.51,0.00,29.96,4.00,0.00,5167.00,1205.00,259.00,301.00,0.00,3402.00
2023,4,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",435.00,127.00,33.98,5.38,35.52,0.31,51.81,5.00,1.00,8963.00,3018.00,324.00,1034.00,25.00,4562.00
2023,4,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",757.00,226.00,74.95,8.42,57.33,0.08,85.21,13.00,1.00,15763.00,6210.00,678.00,2440.00,14.00,6421.00
2023,4,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",142.00,26.00,11.87,0.84,4.32,0.00,8.97,2.00,0.00,1916.00,1231.00,44.00,246.00,0.00,395.00
2023,4,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",335.00,89.00,38.52,3.57,17.73,0.32,28.86,0.00,0.00,6401.00,2860.00,364.00,846.00,29.00,2302.00
2023,4,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",274.00,89.00,30.41,3.95,12.23,0.00,42.42,5.00,0.00,5286.00,1647.00,277.00,498.00,0.00,2864.00
2023,4,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",280.00,89.00,31.48,5.87,11.19,0.00,40.46,5.00,0.00,7477.00,2414.00,490.00,328.00,0.00,4245.00
2023,4,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",565.00,100.00,46.08,4.89,18.12,0.17,30.74,7.00,4.00,6040.00,3049.00,331.00,737.00,9.00,1914.00
2023,4,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",241.00,61.00,20.62,1.67,17.92,0.23,20.57,4.00,0.00,4138.00,1484.00,235.00,732.00,15.00,1672.00
2023,4,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",570.00,174.00,56.47,4.30,18.44,0.54,94.25,13.00,0.00,15105.00,5777.00,387.00,796.00,27.00,8118.00
2023,4,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",166.00,31.00,10.37,0.20,14.59,0.00,5.84,0.00,4.00,1588.00,515.00,3.00,472.00,0.00,598.00
2023,4,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",65.00,16.00,7.14,0.43,4.75,0.00,3.67,0.00,0.00,989.00,475.00,28.00,229.00,0.00,257.00
2023,4,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",110.00,26.00,9.05,2.04,2.54,0.00,12.37,0.00,0.00,1741.00,397.00,213.00,121.00,0.00,1010.00
2023,4,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1103.00,312.00,98.99,10.72,93.05,1.37,107.87,12.00,1.00,23971.00,6765.00,1238.00,5587.00,88.00,10293.00
2023,4,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",181.00,41.00,14.15,3.26,2.55,0.00,21.05,3.00,0.00,2137.00,601.00,165.00,167.00,0.00,1204.00
2023,4,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",351.00,88.00,33.10,3.85,11.23,0.00,39.83,2.00,0.00,6384.00,2431.00,338.00,373.00,0.00,3242.00
2023,4,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",167.00,36.00,12.77,1.58,6.43,0.00,15.23,6.00,0.00,2986.00,748.00,124.00,397.00,0.00,1717.00
2023,4,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",200.00,67.00,18.27,2.50,14.22,0.00,32.01,6.00,0.00,6042.00,1993.00,284.00,743.00,0.00,3022.00
2023,4,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",106.00,29.00,13.28,1.58,4.25,0.00,9.89,1.00,1.00,1756.00,1034.00,71.00,183.00,0.00,468.00
2023,4,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",39.00,2.00,0.00,0.00,0.38,0.00,1.62,0.00,0.00,130.00,0.00,0.00,25.00,0.00,105.00
2023,4,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,2.00,0.00,0.61,0.66,0.00,0.73,1.00,0.00,112.00,0.00,35.00,37.00,0.00,40.00
2023,4,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",60.00,7.00,1.83,0.43,2.17,0.00,2.57,1.00,0.00,290.00,66.00,37.00,50.00,0.00,137.00
2023,4,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,92.00,0.00,0.00,0.00,0.00
2023,4,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1092.00,190.00,53.58,12.51,57.03,4.23,62.65,41.00,1.00,10544.00,3218.00,1205.00,1990.00,116.00,4015.00
2023,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",88.00,25.00,5.82,0.43,14.96,0.00,3.79,1.00,0.00,1292.00,340.00,51.00,686.00,0.00,215.00
2023,4,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",235.00,40.00,4.37,0.74,22.58,0.00,12.31,0.00,0.00,1987.00,186.00,77.00,644.00,0.00,1080.00
2023,4,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",60.00,10.00,1.00,2.15,4.16,0.00,2.69,1.00,0.00,540.00,30.00,245.00,140.00,0.00,125.00
2023,4,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",60.00,23.00,5.37,0.00,14.42,0.00,3.21,0.00,0.00,710.00,220.00,0.00,422.00,0.00,68.00
2023,4,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",96.00,17.00,8.38,0.00,3.70,0.00,4.91,0.00,0.00,635.00,367.00,0.00,96.00,0.00,172.00
2023,4,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",202.00,66.00,8.49,1.65,46.81,0.93,8.13,0.00,1.00,2526.00,479.00,127.00,1565.00,25.00,330.00
2023,4,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,3.00,1.15,0.00,0.30,0.00,1.55,0.00,1.00,215.00,183.00,0.00,6.00,0.00,26.00
2023,4,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",168.00,35.00,8.33,0.87,8.23,0.00,17.58,0.00,0.00,1397.00,332.00,33.00,271.00,0.00,761.00
2023,4,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30.00,10.00,1.83,0.00,5.11,1.89,1.17,0.00,0.00,457.00,127.00,0.00,198.00,37.00,95.00
2023,4,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",55.00,14.00,4.95,1.00,1.60,0.00,6.45,1.00,0.00,572.00,201.00,22.00,86.00,0.00,263.00
2023,4,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,11.00,0.43,2.91,3.64,0.00,4.02,3.00,0.00,445.00,15.00,189.00,85.00,0.00,156.00
2023,4,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",30.00,6.00,0.97,0.00,5.03,0.00,0.00,0.00,0.00,259.00,140.00,0.00,119.00,0.00,0.00
2023,4,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",30.00,4.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,145.00,0.00,0.00,59.00,0.00,86.00
2023,4,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",29.00,9.00,2.22,0.15,2.29,0.00,4.34,0.00,0.00,316.00,108.00,7.00,63.00,0.00,138.00
2023,4,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30.00,4.00,0.26,0.61,0.74,0.00,2.39,0.00,0.00,187.00,12.00,28.00,42.00,0.00,105.00
2023,4,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",55.00,13.00,3.41,0.00,5.16,0.00,4.42,0.00,0.00,568.00,247.00,0.00,203.00,0.00,118.00
2023,4,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",150.00,42.00,13.18,0.00,24.39,0.00,4.43,0.00,0.00,2001.00,1061.00,0.00,734.00,0.00,206.00
2023,4,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",150.00,32.00,12.24,1.00,12.79,0.00,5.97,0.00,1.00,1663.00,980.00,71.00,391.00,0.00,221.00
2023,4,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",171.00,32.00,10.95,0.82,14.61,0.00,5.62,0.00,0.00,1050.00,444.00,42.00,391.00,0.00,173.00
2023,4,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",30.00,6.00,2.00,0.00,1.59,0.00,2.41,0.00,0.00,372.00,254.00,0.00,32.00,0.00,86.00
2023,4,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",30.00,4.00,2.24,0.00,0.76,0.00,1.00,0.00,0.00,117.00,73.00,0.00,23.00,0.00,21.00
2023,4,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",46.00,4.00,1.48,1.00,1.52,0.00,0.00,0.00,0.00,133.00,40.00,43.00,50.00,0.00,0.00
2023,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",299.00,97.00,12.54,3.31,61.60,0.36,19.19,3.00,0.00,4832.00,667.00,350.00,2647.00,14.00,1154.00
2023,4,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",192.00,34.00,6.80,3.68,15.14,0.00,8.38,1.00,0.00,1530.00,377.00,347.00,428.00,0.00,378.00
2023,4,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",47.00,8.00,3.05,0.00,2.87,0.00,2.08,1.00,0.00,385.00,210.00,0.00,76.00,0.00,99.00
2023,4,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",96.00,36.00,6.62,2.51,21.49,0.61,4.77,4.00,6.00,2135.00,589.00,267.00,983.00,14.00,282.00
2023,4,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",134.00,26.00,8.23,1.00,4.55,0.00,12.23,1.00,0.00,1193.00,436.00,61.00,121.00,0.00,575.00
2023,4,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",295.00,61.00,14.82,2.39,32.13,0.60,11.06,0.00,1.00,2709.00,1057.00,153.00,979.00,9.00,511.00
2023,4,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",163.00,49.00,12.28,0.00,18.91,0.00,17.81,4.00,0.00,2462.00,788.00,0.00,656.00,0.00,1018.00
2023,4,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,21.00,4.60,0.00,12.73,1.39,2.29,0.00,1.00,602.00,183.00,0.00,348.00,31.00,40.00
2023,4,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",45.00,8.00,2.48,0.00,0.50,0.00,5.02,0.00,0.00,369.00,159.00,0.00,21.00,0.00,189.00
2023,4,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",360.00,77.00,13.79,4.56,46.03,0.80,11.82,2.00,0.00,4458.00,746.00,540.00,2466.00,16.00,690.00
2023,4,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",330.00,55.00,11.99,3.20,15.95,0.00,23.86,20.00,3.00,2467.00,520.00,139.00,496.00,0.00,1312.00
2023,4,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",181.00,34.00,9.32,1.67,17.23,0.00,5.79,0.00,0.00,1236.00,476.00,134.00,478.00,0.00,148.00
2023,4,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",180.00,25.00,10.67,2.66,3.50,0.00,8.17,8.00,2.00,1820.00,906.00,341.00,97.00,0.00,476.00
2023,4,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",499.00,153.00,29.68,2.62,90.88,0.00,29.82,2.00,0.00,9697.00,1999.00,108.00,6233.00,0.00,1357.00
2023,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",758.00,165.00,57.30,0.01,54.70,1.16,51.83,9.00,0.00,8014.00,3029.00,1.00,1768.00,38.00,3178.00
2023,4,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",105.00,21.00,2.41,0.67,11.72,0.00,6.20,0.00,0.00,575.00,73.00,28.00,343.00,0.00,131.00
2023,4,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",60.00,7.00,3.27,0.00,0.54,0.00,3.19,0.00,0.00,276.00,99.00,0.00,30.00,0.00,147.00
2023,4,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",212.00,62.00,11.66,1.27,37.23,0.94,10.89,0.00,2.00,2708.00,611.00,98.00,1633.00,17.00,349.00
2023,4,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30.00,10.00,1.81,0.00,8.19,0.00,0.00,0.00,1.00,423.00,72.00,0.00,351.00,0.00,0.00
2023,4,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",30.00,9.00,3.42,0.00,5.58,0.00,0.00,0.00,0.00,262.00,100.00,0.00,162.00,0.00,0.00
2023,4,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60.00,16.00,5.59,0.00,4.07,0.32,6.03,0.00,0.00,574.00,290.00,0.00,110.00,6.00,168.00
